"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Telegraph Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,795800,798200,793000,804600,806600,802400,819500,861000,888700,891800,900000,904200,898200,903300,931000,944900,960900,965800,954700,938800,921200,919300,936900,967900,992600,1013300,1010600,1017300,1040600,1087200,1129000,1155900,1159200,1159400,1144900,1160800,1202500,1247900,1271700,1294400,1319700,1356600,1397500,1430200,1467200,1493800,1512800,1505200,1496000,1493900,1513400,1531200,1570200,1604400,1584700,1541800,1525800,1533800,1545300,1568400,1596100,1618200,1633800,1668700,1689300,1674800,1660600,1657700,1670800,1707400,1744600,1727900,1679700,1653700,1625400,1560300,1510300,1503100,1493700,1497100,1522500,1534600,1526900,1530700,1542700,1563700,1588500,1612500,1645100,1695700,1733400,1741400,1724500,1710200,1703800,1698800,1684100,1660900,1665000,1681900,1663500,1615300,1630600,1699100,1721200,1684100,1683000,1714000,1708800,1682400,1710400,1768200,1791300,1780900,1789500,1791000,1808500,1840900,1853300,1851300,1895900,1931000,1882200,1813100,1789400,1816600,1825800,1797000,1744600,1712600,1684100,1644100,1609600,1608900,1608700,1596200,1569300,1513700,1440900,1384300,1370400,1382400,1379400,1394100,1450800,1492700,1496100,1482500,1481600,1487800,1492600,1491200,1482100,1456400,1448900,1456000,1443300,1409500,1398000,1424700,1451800,1456600,1455000,1455000,1452000,1473800,1506800,1511700,1496900,1494800,1516700,1542200,1553500,1573700,1622900,1668400,1702800,1720400,1729000,1742200,1767100,1811300,1872700,1917200,1946500,1977400,1985300,2008700,2092700,2197500,2296900,2361300,2352400,2344800,2344000,2318100,2343500,2425000,2473200,2469800,2465800,2462900,2435400,2394700,2381600,2363200,2315100,2285500,2278700,2296300,2324900,2379200,2428700
"Lake",512000,512100,519300,533400,544100,550100,555900,559600,565200,577400,591900,602700,612700,623700,631500,631400,634900,642200,653400,665200,677100,691000,710800,732500,755500,775300,788500,800800,809700,809300,811400,822600,836100,846900,857800,864500,872900,888100,907800,936700,976600,1021700,1066100,1111000,1141300,1153100,1157500,1184800,1233200,1273200,1300700,1333600,1357500,1376600,1399600,1412100,1411000,1411900,1417300,1426000,1437500,1453800,1473400,1484200,1489100,1493900,1495100,1495500,1509500,1534800,1552700,1555200,1558000,1568500,1577000,1584900,1587200,1571800,1551100,1545000,1541100,1525500,1508800,1498000,1479600,1458000,1448600,1445900,1465300,1508500,1538800,1567000,1617700,1677800,1735800,1777000,1784400,1797200,1821000,1824900,1815000,1816400,1821300,1818500,1817000,1828000,1846700,1870300,1899700,1917500,1919600,1924000,1932800,1943300,1963100,1966300,1945300,1924700,1916800,1908800,1908800,1901500,1891100,1891700,1900900,1893600,1892900,1901600,1910700,1914100,1924000,1950600,1987800,2024800,2059200,2097000,2112900,2115700,2112300,2112300,2127000,2155700,2167300,2165500,2170100,2174400,2168500,2147100,2127700,2128400,2138600,2141600,2120200,2075500,2024600,1983200,1945300,1913500,1892300,1887900,1883400,1866500,1852700,1853700,1857000,1857400,1855600,1842200,1814000,1791100,1780400,1770800,1766500,1769000,1761000,1752000,1753500,1755100,1751500,1747800,1740700,1735500,1732800,1724100,1715600,1714400,1716200,1714800,1716700,1726700,1743000,1755500,1770100,1791900,1803600,1808600,1817400,1834000,1861400,1904200,1938100,1966100,2001400,2043700,2088500,2137500,2180000,2209500,2237100,2251700,2265200,2284300,2313800,2350200,2389300,2425100,2472600,2528000,2586000,2656900,2721700,2757700,2760500,2742900,2736400,2742400,2756500,2795600,2845600
"Lone Mountain",343000,357200,366900,368900,366000,366000,366900,365900,365800,370800,380200,384600,383000,382300,384900,386100,388100,389900,394500,399300,403200,405200,409000,413400,420400,428700,432800,446300,463000,461400,449900,452400,458200,465900,481000,501300,519000,533000,547600,561900,575900,597900,627200,662100,694100,717600,734900,749600,751200,741800,732400,730100,731500,741800,756000,757300,747700,739600,735400,741700,744200,737000,730200,720900,711700,709300,705400,694500,692300,701100,709200,701400,700500,718500,740700,752000,760500,762900,761500,766000,772400,774200,773100,771100,769100,768100,771900,784500,800400,808100,814300,823000,837300,847400,855400,874000,901200,922800,931100,935300,939900,950600,966500,988400,1010900,1032800,1050500,1063800,1068400,1066300,1065500,1072100,1082400,1101000,1112400,1105500,1088300,1075000,1064300,1050300,1037200,1032500,1038100,1040900,1034500,1021900,1014800,1011300,1003100,998100,1001500,1012700,1025000,1033900,1043700,1058100,1071300,1077600,1076700,1069000,1063500,1066600,1074800,1075900,1067600,1056800,1045300,1039700,1039200,1035000,1035700,1044600,1053000,1041200,1019200,1006200,1008800,1009900,1004500,985400,964400,952400,946200,944500,948900,960800,970700,968000,957800,954700,950100,942800,938000,938400,936300,933600,931800,928800,922100,912900,910200,916900,922900,924200,932800,946500,959400,967300,973600,979700,982200,978600,983100,1003600,1033700,1054300,1062200,1066400,1083100,1115000,1150000,1178300,1207600,1241600,1277300,1306700,1330000,1356000,1385800,1408900,1411900,1395400,1382200,1384800,1393000,1397500,1399400,1394800,1385500,1378300,1372500,1360500,1352100,1352100,1347900,1342100,1357200,1407100,1459800
"Oceanview",209900,205400,205100,202700,196300,189400,186200,185200,185300,186000,186200,188900,194800,201400,204900,207100,210000,215000,220700,224900,226400,227700,229000,227400,225500,225800,227200,228800,230700,231200,231600,235300,241200,247500,251500,254500,258200,263700,269300,272500,272800,276300,283200,290800,296800,299400,300000,306100,314500,319600,324700,335800,350200,359700,363400,362900,363100,363600,364500,361600,355300,347900,345600,350500,356400,361100,366800,373400,379700,388500,398400,411100,426700,443900,458800,470900,483900,494100,495500,493900,492300,490300,488900,485200,480600,477600,477600,479100,485700,495800,507700,520100,532100,543800,557400,575400,596800,614500,620000,614400,605900,602400,605100,612500,624400,637200,649100,660100,667400,674800,684900,693600,700100,697900,687300,679900,679500,678100,678700,678800,674100,672200,676100,679200,676000,676200,677600,675100,673100,680200,687300,692100,701900,703900,696300,691600,694600,695400,698900,690700,672700,655600,640600,622100,607300,596600,584600,571000,555200,544900,541800,545500,543500,532700,517900,506000,493200,482400,476600,475000,475000,475500,475800,477400,478400,479700,482800,486100,486800,488800,492300,495600,497300,497800,496700,495400,494200,491500,486000,479900,474000,467100,458800,451800,447500,442900,438000,435700,436000,437000,439500,441200,440100,441400,447800,454400,459800,468400,478800,487900,494700,502200,512800,526700,541700,553200,565800,579500,593700,600700,599900,594300,597700,607600,617200,623900,633700,647500,658900,665200,669600,671700,672200,676400,684700,691400,696400,707400,721000
"Ingleside Heights",223600,222100,218100,215900,215400,214600,213500,211500,208900,207600,208600,211000,213600,217500,221800,225700,227700,230100,234100,234800,231200,228900,227900,224500,220700,218500,219200,221600,224300,228000,232400,238600,249500,264400,276300,283800,288500,296000,303800,303400,298900,299100,302600,308400,315400,321700,326100,332800,343400,354900,359100,364100,372900,377400,378400,382000,388000,390100,390300,386900,382200,379600,381800,387000,391200,391600,389200,390700,394900,399900,408000,421700,435300,445700,453800,460900,470700,480400,483400,478700,470400,462700,458700,454800,449700,445600,446600,449600,454300,459500,468800,482100,496400,507200,517400,533100,551000,562300,568300,571900,568700,566000,569900,578200,591700,607500,622000,633100,641300,650700,664800,677500,687400,695400,699200,693700,682500,673600,666600,656900,645100,646500,656200,665900,669600,674900,678700,678600,680200,691800,705700,715700,730300,726400,701300,682800,686900,693500,700000,698200,689100,683600,678000,664600,649900,637800,626000,614600,599700,585200,576600,581600,581700,562200,537300,521600,508100,498000,492500,489400,486200,483700,482800,483900,486400,490600,495800,500900,503600,504600,505400,505000,504100,503400,498900,490100,482000,475600,469500,464500,462200,462800,462200,458900,456700,455100,453300,453600,456500,459400,462000,463600,465600,470000,477200,485800,493300,500600,508100,514200,519000,526000,536400,547500,555900,564500,582700,604400,619200,628700,632900,632200,638300,650600,661600,671300,683700,698000,710300,713700,710300,704000,698400,694700,694800,697100,700800,707800,715300
"Sunnyside",233600,234800,235300,235800,237100,238000,239300,241600,244200,246700,249300,251200,252900,255200,258200,260600,262100,263100,264000,264900,266900,269700,272000,272900,273900,275500,276600,276200,276900,280400,286000,291200,294800,296700,300200,306400,313100,318900,324600,331400,339000,345700,351800,358600,366600,376700,385700,392300,398800,406300,414800,423900,429600,432600,435500,439500,443000,444800,447800,453600,456700,453600,449700,449000,451400,455100,459000,462500,466200,469800,474600,477500,477900,481400,491000,500600,508800,514500,515700,515600,517000,516300,514500,516400,522400,529600,534400,537700,541000,545900,553500,562300,570900,581300,590300,597300,608300,620800,628200,634000,640700,646300,653000,661700,670300,681100,693600,705100,711300,715400,721000,728500,734600,740200,744500,746000,746300,747100,747600,747300,747300,747400,746100,743300,742300,744100,746000,747500,751900,758000,763100,766500,767300,766800,769800,775700,779400,780000,776500,768100,757300,748600,741600,735100,730600,728500,723500,712700,699300,687300,681800,684200,683900,674800,665500,659400,652700,646000,641400,639500,639600,639000,638900,639100,638100,637700,640400,643800,647200,649900,650400,650600,653400,656800,655100,649300,646100,645500,641300,634800,630600,626600,621900,617100,612600,607800,604900,603400,602400,602700,604700,606300,608800,613800,619700,627500,638400,652100,665700,678800,691200,704200,718300,732900,746000,760500,780100,799500,813900,827300,839400,845400,851700,862800,870900,872000,878600,889400,896200,895400,894100,893800,897100,906100,918600,927600,933600,948800,966900
"Lakeshore",260000,265100,269700,278900,288400,289000,286700,289000,291200,294700,302400,310400,315400,319900,324900,328200,330100,333500,338700,341100,340500,340600,341900,341500,342200,343900,344500,345200,348300,349800,350900,353600,357600,363900,370500,374200,376900,381000,384800,389800,398000,409700,421600,434100,450900,466000,470200,471900,482200,498600,513500,521000,519800,521900,530200,534900,534500,531700,531400,532000,523900,507000,496000,489300,486700,485100,479000,474500,476100,479700,486100,500600,516100,532000,546500,561700,573900,585600,597800,608800,612600,611700,611600,612100,617300,628900,640900,649500,657500,662200,664700,669900,680400,696600,712300,721100,724000,719400,712300,707200,706200,712100,726900,743600,755800,764400,773300,783700,792500,802500,814500,824800,829300,827300,816600,803500,796500,796500,793500,788800,786200,789700,793700,799000,807200,817400,828300,836400,838000,836800,842500,849800,854700,857600,866100,879900,892500,896200,899700,901300,894500,884100,873700,865000,860700,857400,843100,824800,808600,799900,792000,787800,795500,809900,817300,817600,818100,814600,807900,801200,799600,800300,801300,802300,804200,807200,811300,817200,821200,824200,827700,829000,827700,826100,822000,815900,811900,808600,803300,795400,786100,780300,779900,780600,780700,784000,789200,791900,789800,784900,780300,776600,775500,776400,777900,784900,801100,816600,829300,843600,857500,867300,877800,887300,899600,917000,934000,940700,941500,941600,944900,946700,945900,947900,960300,977700,994400,1007000,1025600,1047000,1056100,1053600,1058800,1076800,1094100,1105400,1118800,1141000,1159600
"Parnassus - Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,501300,503200,505300,519300,532200,543100,559400,576400,586200,595200,608100,621900,628500,638800,653400,666000,672300,676600,679300,686500,697300,706700,715100,729700,741400,746600,751200,765700,782200,803000,824300,846600,866900,893800,929100,977000,1025400,1057400,1068900,1081700,1106600,1130400,1148800,1171200,1204200,1234600,1255400,1261400,1264300,1275700,1286500,1279000,1264800,1259300,1264100,1272500,1278200,1272000,1267000,1279100,1305700,1320100,1324400,1331000,1349800,1371000,1384800,1382400,1372200,1364800,1355600,1334000,1309000,1287700,1268300,1266800,1278000,1296900,1312400,1326200,1336300,1346800,1352300,1367400,1388900,1415100,1445400,1467700,1475400,1476600,1472700,1468100,1470300,1483500,1500000,1504700,1505300,1515800,1526000,1507700,1476000,1461500,1467700,1486100,1508700,1515500,1516600,1521600,1519600,1508700,1513600,1528700,1536900,1523700,1513500,1507600,1501100,1489100,1482200,1487800,1502000,1518800,1534000,1554700,1571000,1572500,1558100,1541400,1527000,1531300,1550600,1580600,1610800,1630100,1633700,1637700,1647500,1666900,1692700,1697300,1691900,1691500,1668700,1611800,1563400,1528700,1500200,1482000,1471000,1458800,1439500,1422900,1412700,1408700,1417200,1440200,1458500,1461200,1449600,1438500,1432900,1427500,1420500,1421100,1429100,1446800,1463400,1466500,1462900,1462000,1456200,1442300,1432400,1438900,1459500,1488300,1511500,1528100,1542600,1552900,1550400,1562700,1602600,1658800,1704700,1735900,1767100,1805100,1833800,1852700,1868500,1880500,1891400,1896400,1900000,1911400,1935400,1961700,1994200,2032600,2062600,2053400,2040400,2055900,2082700,2101400,2133800,2159500,2192200,2236700,2265400,2257400,2248400,2240700,2228300,2228000,2252400,2297100,2339700
"Inner Parkside",277300,280100,282700,285300,287300,288500,288900,289800,291600,295400,300100,305300,310200,313800,316300,320300,326700,332700,338000,343400,349300,355500,361100,364400,367000,371200,378000,385800,391200,393500,395200,397400,399700,401700,403500,406400,409900,413700,418400,424600,432300,440400,448200,457800,470500,483500,496600,508100,517700,530100,543500,551500,552300,554100,561200,568400,568700,564800,560500,558000,556200,551800,547700,547300,551800,559500,566800,569900,572800,577800,582200,585200,588700,596600,606000,614200,621900,629300,631800,631800,631500,631300,632500,635600,639600,642400,647400,654500,660600,662100,663600,670200,683600,700000,716600,733700,749100,758500,762100,764000,768300,775800,787000,802900,819900,835500,850800,864500,876400,885600,892000,900600,911500,919200,923200,920700,909200,894700,885100,880900,878200,874200,867100,856900,848800,844400,842200,842600,844700,847200,850400,854900,860200,870500,882500,890700,893200,898600,905200,909100,906600,903500,898900,895100,893300,894200,892800,890800,886700,878600,868000,855900,850400,851900,846100,828100,810900,798900,794000,793100,791400,789000,788900,791000,795800,800600,806800,814000,818000,817600,815400,811000,808200,808900,809400,809400,811200,811200,808400,803400,799700,798000,795800,790400,786700,786300,787400,789000,790800,791900,793400,797400,805800,817600,831000,849000,868400,882500,890000,895400,898300,902300,913100,927100,941700,957500,972400,984800,998900,1010200,1021000,1031100,1035400,1036900,1040400,1041100,1042700,1042200,1045100,1052400,1059200,1059900,1065800,1079000,1094700,1109100,1126600,1154700,1182000
"Miraloma Park",272000,272600,275000,279100,282400,283900,284800,286400,288600,290600,293500,297000,301300,305800,310100,314100,317900,321400,325400,330200,336000,342200,346900,349900,351700,353400,356900,361200,365000,368900,373100,377400,382100,386600,389800,393000,398500,406300,414200,423200,434500,445800,455500,465600,477600,491200,505300,520500,535500,548200,558900,567500,573900,581000,589700,597000,601900,604400,606700,611100,613500,613200,611200,605500,597000,589300,581500,573100,566400,564100,564800,564700,565500,570300,576800,583200,589600,593000,594400,597100,598600,596300,592700,590100,587800,586100,587500,595900,609300,622300,633400,644100,656700,670200,682800,695900,711400,724400,732300,736400,739100,745600,759200,774300,786700,799500,815000,830700,840500,844700,847500,852400,856000,857900,858900,856800,851800,847200,841800,833800,828100,826700,826200,822900,821500,822100,823300,824400,826800,828700,831800,838500,850600,865600,877700,885100,887700,887500,884000,879400,874300,871100,868500,864600,857300,847500,837100,826300,817900,811500,806900,804700,802800,799100,796300,792100,781200,767400,758300,757000,759800,763200,765800,769500,775300,782200,787200,790000,793200,797900,803200,803900,799600,794000,787900,780400,775600,771200,759400,745200,738900,740100,741200,740700,739100,737400,735900,736800,740900,746200,751300,755800,761900,770300,778000,784700,794200,805200,818200,833000,844000,851900,862900,877200,895400,917600,941200,963100,980800,993100,1005500,1013000,1013200,1013600,1022600,1034400,1039500,1037000,1034200,1037100,1047600,1060100,1066500,1071800,1080600,1091900,1105200,1125000,1144100
"Jordan Park - Laurel Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,794000,800700,815200,828000,822200,816600,813900,804100,799200,816500,832600,837100,845600,867200,891800,909000,923800,948700,982000,1021600,1063900,1100100,1129300,1160900,1192500,1206700,1212100,1228600,1258700,1283600,1285400,1279300,1291200,1297800,1283100,1272900,1281500,1293400,1297000,1294700,1295100,1301300,1320500,1342600,1350400,1354200,1379600,1413100,1432400,1436200,1443500,1451800,1464200,1480500,1492600,1487300,1478100,1471700,1457500,1445000,1448300,1458700,1448000,1425100,1401700,1386200,1386200,1401200,1410800,1429300,1484000,1548900,1579200,1584900,1599000,1614800,1625000,1636500,1649900,1661700,1678700,1696700,1701000,1699700,1712700,1752400,1799400,1839300,1855000,1863000,1874100,1900400,1920900,1923600,1911300,1901600,1891700,1865800,1828500,1804300,1804300,1813100,1814700,1801000,1799200,1808900,1809900,1798500,1805200,1823400,1848200,1869000,1909600,1956000,1978000,1972400,1962300,1957000,1965100,1980700,1986400,1993900,2000800,2002600,1989800,1961800,1939800,1946700,1969300,1989600,1995100,1981500,1954400,1928700,1919500,1921300,1920500,1916000,1916700,1919800,1924900,1925100,1926500,1937900,1951800,1967000,1983400,1986200,1968400,1952600,1947500,1937400,1918700,1912100,1926100,1940000,1950000,1941600,1914700,1901600,1895900,1873100,1850800,1831100,1807300,1793600,1793000,1787200,1774600,1760200,1764500,1777000,1802500,1852700,1909700,1967700,2049600,2137500,2192700,2237200,2312000,2400500,2455900,2480800,2509800,2547600,2594800,2637000,2643700,2615300,2595100,2605200,2602700,2596000,2629300,2720600,2805800,2850700,2864200,2892600,2902000,2898000,2903600,2947800,3001400,3089700,3181100
