"","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Ingleside Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.07,0.07,0.07,0,0.51,1.9,3.11,14.71,17.99,19.32,10.55,4.67,4.84,2.83,2.6,2.42,1.85,1.67,1.67,1.21,0.4,0.46,0.52,0.75,1.04,1.67,1.38,0.35,0.12,0.23,0.11,0.69,1.72,1.78,0.34,0.11,0.11,0.23,0.29,1.9,6.55,2.18,10.61,25.3,23.98,25.59,33.16,50.77,54.79,55.25,53.36,33.91,36.26,45.39,38.11,30.89,25.67,25.04,29.63,29.17,19.2,22.52,36.85,41.38,78.45,85.98,89.18,94.85,98.68,99.48,99.54,99.2,99.6,99.77,99.83,99.89,99.83,99.49,98.91,98.29,98.17,97.89,96.8,96.8,97.2,96.86,86.91,90,82.51,38.71,60.32,49.49,38.08,47.43,52.57,57.3,55.59,49.71,71.78,72.35,81.7,91.45,87.69,91.96,91.85,88.43,90.94,86.83,88.37,93.5,82.16,81.64,59.46,59.32,56.58,35.73,31.41,27.59,20.3,21.44,15.34,2.57,1.82,2.39,4.2,2.05,1.77,1.37,0.97,1.37,0.17,0.06,0.11,0.11,0.17,0.17,0.17,0.17,0.17,0.17,0.06,0.11,0.34,0.92,1.32,1.95,2.98,2.52,3.27,4.42,7,9.69,8.83
"Sunnyside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.61,4.72,3.22,1.37,3.4,5.72,5.01,20.99,31.19,36.26,31.19,18.13,23.14,10.79,6.68,5.43,4.23,4.05,2.38,1.13,0.24,1.01,0.6,0.42,0.54,0.83,0.48,0.3,0.24,0.3,0.3,0.18,0.3,0.36,0.18,0.24,0.18,0.65,2.5,9.87,23.42,12.43,22.2,38.6,41.56,47.07,56.54,72.11,71.64,72.35,70.99,49.08,52.46,61.81,55.67,50.89,42.68,38.02,41.15,35.54,21.19,16.71,14.4,13.11,24.26,30.39,34.75,45.82,60.37,68.73,68.26,63.72,81.51,91.46,94.64,96.7,96.7,98.65,98.18,98.42,99.12,98.83,95.9,95.02,94.55,83.29,62.31,66.24,52.52,27.42,42.88,35.91,29.64,36.26,38.2,42.88,37.32,30.76,55.36,53.13,63.44,72.67,64.54,77.53,78.7,68.99,82.04,79.7,85.08,93.39,83.97,86.31,76.13,77.01,70.48,45.39,35.47,27.3,10.68,11.9,5.78,4.2,3.03,2.51,6.93,3.39,3.21,4.09,4.32,3.91,1.05,0.47,0.41,0.29,0.29,0.41,0.47,0.53,1.05,2.05,2.34,5.61,7.66,12.22,16.77,17.59,19.81,18.64,17.71,20.11,20.4,16.31,9.23
"Lakeshore",7,1.07,3.25,5.93,10.86,1.84,3.06,5.51,9.29,2.79,6.27,9.79,7.8,6.16,9.9,4.86,3.14,3.71,2.91,6.46,6.62,9.29,11.4,5.39,3.44,5.12,9.02,6.19,5.73,4.51,1.34,0.69,0.19,0.88,1.07,0.08,0.08,0,0,0,0,0.04,0.27,2.71,3.17,0.92,2.56,2.22,8.83,5.62,18.85,37.04,33.1,34.29,34.79,28.48,70.53,83.14,57.57,54.74,43.62,48.47,24.08,6.31,2.22,2.87,0.08,1.15,0.08,0.15,0.23,3.07,2.61,9.14,14.75,19.97,21.2,11.83,12.29,7.68,6.76,6.37,3.46,1.53,1.38,0.23,0.15,0.23,0.15,0.31,0.15,0.15,0.15,0.23,0.23,0.38,0.31,0.38,0.53,1.99,2.9,1.68,0.46,0.84,4.2,16.73,31.63,15.38,27.04,44.1,42.27,39.76,43.95,57.04,63.14,51.49,50.5,23.69,28.1,37.78,31.41,26.78,26.4,28.38,24.96,28.98,19.35,13.73,13.28,11.08,28.38,32.07,36.91,52.87,64.07,77.38,91.45,85.17,91.91,94.63,93.87,96.67,96.6,99.55,99.17,97.6,97.9,96.32,91.74,92.64,92.04,77.7,32.51,37.54,23.95,8.7,18.83,17.55,16.43,21.16,26.63,44.49,50.19,43.59,82,76.29,87.32,95.43,90.78,98.05,98.65,94.98,97.23,79.99,76.61,95.8,77.74,87.71,80.58,87.11,85.76,43.25,28.19,17.32,4.87,10.72,1.57,0.6,1.2,1.13,4.18,1.35,1.2,1.27,1.05,0.6,0.23,0.23,0.3,0.15,0.38,0.38,0.15,0.23,0.6,0.6,0.45,1.5,1.65,1.43,1.8,1.05,1.05,0.9,0.68,0.83,0.6,0.3,0.23
"Parnassus - Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.12,5.48,5.1,4.06,9.82,16.31,15.83,33.36,45.24,55.04,56.64,47.22,50.61,42.6,36.38,33.36,24.98,23.4,22.93,15.98,9.59,7.89,5.64,4.32,5.08,5.26,3.57,3.29,2.54,4.57,5.04,3.73,5.78,8.96,12.31,12.59,17.26,20.71,29.85,53.73,73.13,56.67,64.81,72.78,66.85,53.8,50.46,56.48,54.35,55.93,53.33,30,27.13,34.31,29.46,30.01,31.2,33.3,35.96,41.72,31.75,27.9,27.08,24.06,31.84,32.33,29.34,34.06,33.42,33.42,32.06,16.62,23.16,31.88,42.87,51.77,51.23,81.92,81.12,86.33,91.19,90.65,87.32,91.1,94.24,91.64,81.74,82.91,76.71,46.19,58.65,44.22,35.96,41.88,43.68,52.65,51.12,43.86,60,56.32,66.55,72.96,63.38,74.22,68.31,58.73,71.08,57.65,56.22,67.23,39.75,40.47,31.69,31.7,23.48,8.57,5.62,2.32,0.62,0.8,1.43,0.36,0.36,0.36,6.73,0.71,1.16,3.3,5.08,4.37,3.49,3.31,4.65,5.72,10.91,13.15,17.98,17.35,19.05,20.39,14.86,18.17,18.89,16.65,16.47,18.62,19.61,19.43,19.43,22.04,21.59,20.72,14.52
"Yerba Buena",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,36.48,40.28,31.3,31.76,36.13,42.56,42.14,54.3,58.6,58.81,56.29,46.02,42.56,30.4,27.36,26.52,19.5,14.55,14.76,10.16,7.23,8.48,11.83,10.58,12.98,10.58,7.64,4.71,4.19,4.36,3.02,1.76,2.43,1.51,0.76,0.76,0.59,0.76,1.09,5.37,10.4,5.32,9.34,13.58,13.66,16.98,22.69,40.05,48.07,52.08,54.71,37.58,38.97,45.14,35.88,33.64,30.4,30.71,33.8,37.81,26.54,22.22,31.17,26.23,38.04,35.36,38.29,46.69,58.24,65.56,67.72,58.17,72.57,76.89,79.82,83.59,82.13,92.2,90.65,91.02,93.3,90.21,84.84,87.34,90.51,86.31,77.41,77.48,72.85,47.72,57.39,48.54,40.5,40.3,43.91,52.08,50.99,41.25,59.7,58.48,65.21,68.86,57.62,57.88,56.02,44.05,51.36,38.26,45.18,60.94,35.8,41.92,32.6,35,33.73,12.71,11.11,10.65,5.46,3.46,5.53,4.13,3.2,2.8,19.81,8.34,8.74,4.95,3.34,2.74,4.82,4.07,4.95,4.38,5.13,3.94,3.26,2.88,3.88,3.13,4.78,5.92,6.92,7.05,7.55,8.5,9.5,13.22,15.68,16.57,18.55,19.15,19.58
"Inner Parkside",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.69,0.82,0.27,0.34,2.47,2.88,8.65,19.99,24.11,25.21,13.94,17.24,11.06,7.97,7.83,4.67,2.95,2.33,1.1,0.41,0.34,0.34,0.62,0.62,0.34,0.34,0.34,0.34,0.55,0.41,0.55,0.89,1.51,2.6,2.74,3.9,5.07,8.01,21.64,39.52,22.16,36.11,57.46,61.29,62.93,71.55,84.4,82.56,80.64,80.78,66.42,66.42,73.16,67.85,70.1,66.62,59.06,52.72,49.52,36.85,34.74,35.49,31.06,37.53,35.76,28.2,25.75,28.88,40.53,47.41,36.92,45.3,53.88,60.08,66.21,67.44,91.11,92.19,94.84,97.08,94.7,88.53,89.88,92.19,87.17,62.25,70.81,46.03,12.54,20,8.14,5.15,5.97,8.54,23.86,28.95,26.98,48.88,44.88,54.31,67.37,58.23,76.64,77.25,64.59,72.78,52.81,52.27,76.78,50.64,61.54,48.07,60.27,57.23,36.49,37.03,36.55,18.99,22.84,8.72,4.19,3.58,3.04,2.12,2.09,1.55,0.68,0.74,0.54,2.83,3.11,4.9,5.04,5.45,4.42,3.24,3.38,4.62,5.04,5.66,8.49,8.83,9.73,12.84,13.46,14.56,15.94,11.46,12.08,10.84,7.45,2.35
"Miraloma Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.4,9.96,5.03,2.86,7.57,13.92,14.76,36.24,49.52,55.71,49.63,28.15,26.93,12.33,8.57,5.98,1.69,1.06,1,0.53,0.26,0.16,0.16,0.21,0.21,0.32,0.26,0.26,0.26,0.37,0.26,0.21,0.47,0.47,0.68,0.42,0.37,0.79,1.32,4.05,25.01,8.99,29.48,59.12,64.74,74.3,80.03,89.39,86.34,84.66,81.87,57.75,49.97,58.95,44.66,27.49,15.71,9.27,8.22,10.89,6.75,5.55,6.49,4.87,15.03,19.87,23.53,39.7,59.36,74.75,77.57,66.2,77.67,86.85,91.5,94.31,93.58,98.13,96.32,95.8,97.15,95.75,90.1,87.3,87.56,73.87,53.14,56.82,47.02,21.12,30.9,20.96,12.53,15.63,19.15,32.92,34.01,27.69,62.01,51.6,61.7,72.99,63.07,82.33,87.19,72.31,85.07,70.35,73.66,90.24,77.17,82.54,74.74,77.68,75.26,49.85,39.74,30.67,14.48,12.63,1.6,0.21,0.36,0.26,1.6,0.26,0.15,0.1,0.05,0.05,0.21,0.31,0.21,0.31,0.31,0.26,0.31,0.31,0.57,0.57,0.41,1.65,3.3,5.83,12.34,12.65,17.45,19.36,16.57,19.31,15.85,13.89,5.52
"Jordan Park - Laurel Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.5,25.83,28.96,30.33,40.7,50.19,50.78,59.73,60.51,60.7,55.06,38.72,35.21,20.43,15.76,14.4,9.53,7.39,6.42,5.45,4.67,5.45,6.42,6.42,8.56,10.51,8.56,7.78,4.47,6.17,4.62,3.47,2.5,4.05,5.97,5.59,7.9,11.75,20.23,37.19,53.95,46.1,55.05,67.05,67.81,69.33,69.71,79.81,77.71,78.1,71.43,48.95,39.43,41.75,32.83,25.05,18.98,17.65,18.6,16.32,12.52,9.87,13.85,12.9,21.44,21.78,21.4,29.36,35.98,44.13,49.81,44.51,51.7,60.04,60.04,62.69,61.74,89.68,88.18,90.43,93.62,91.56,87.62,85.74,90.62,85.93,78.42,84.05,79.92,56.88,70.82,60.04,48.88,53.16,51.86,56.51,49.44,42.57,58.92,48.88,50,56.11,48.52,58.52,58.15,50.56,67.22,59.63,61.11,73.89,57.78,65.74,56.3,59.26,59.81,42.59,39.81,35.19,18.89,12.22,9.81,0.37,0.56,0.56,3.56,1.48,1.67,2.22,1.85,0.56,0.55,1.09,1.64,1.64,2.19,3.46,6.38,7.29,10.02,13.48,10.93,14.21,12.57,12.75,15.12,14.75,16.03,17.49,15.48,16.58,14.94,13.48,7.29
"Presidio Heights",6.73,4.43,3.59,9.17,5.81,8.18,15.98,18.12,26.3,21.87,29.59,32.34,27.52,17.28,18.35,19.65,20.18,12.61,7.57,6.5,5.35,6.42,9.71,5.94,4.04,7.46,7.24,8.15,8.15,6.25,4.42,3.05,1.83,2.59,4.87,2.82,1.22,5.94,6.85,8.22,7.76,16.13,10.05,11.34,17.43,4.72,7.61,16.99,28.75,16.32,29.78,46.91,51.54,61.47,65.96,51.91,77.65,91.03,90.44,82.91,78.52,77.65,61.36,50.11,48.28,46.6,5.03,9.7,7.78,5.99,9.82,17.34,14.95,36.48,54.55,60.41,63.4,46.89,54.78,42.22,35.77,32.42,16.51,14.23,13.28,8.49,3.83,6.22,9.57,14.11,16.63,16.87,11.84,10.65,8.97,16.27,14.73,8.91,12.47,15.68,13.54,10.69,10.93,13.06,22.09,31.47,38.72,20.87,24.65,37.26,38.21,37.03,41.75,59.2,64.15,61.56,57.78,32.9,34.79,52.04,38.51,29.52,27.19,26.49,29.99,32.56,22.64,20.65,25.44,21.94,34.19,39.28,44.73,70.45,77.87,83.2,82.97,69.52,72.77,80.65,80.65,81.69,75.43,89.26,87.07,84.87,88.11,84.3,75.52,76.1,81.76,74.13,57.74,62.47,45.84,25.58,33.99,28.57,25.92,33.06,37.9,45.85,46.54,39.86,75.12,70.05,77.07,77.93,62.07,77.01,71.26,49.77,65.63,47.47,47.7,71.15,39.66,45.98,38.39,49.48,45.13,14.89,11,9.28,3.55,4.7,21.88,2.75,1.6,0.8,8.28,1.38,2.29,3.09,2.52,2.41,2.27,2.49,3.85,4.76,5.78,7.37,6.58,5.9,7.48,6.8,9.41,11.9,12.47,14.29,17.57,18.59,19.61,20.98,22.9,26.53,27.32,24.15,18.59
"Corona Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10.43,15.86,11.68,7.93,16.55,26.21,26.07,49.93,63.31,67.72,68.69,58.48,63.31,46.48,37.38,31.45,17.66,14.09,11.49,5.88,3.01,3.01,2.87,3.56,3.83,3.42,1.37,0.82,0.68,2.18,1.22,0.82,1.22,2.18,3.67,4.35,4.9,5.71,8.57,17.28,35.92,21.29,33.6,48.06,46.99,44.44,44.58,55.56,51,55.42,55.02,31.99,33.2,43.19,32.72,21.6,13.87,12.17,17.02,19.24,17.28,17.8,24.21,24.35,35.86,41.74,47.5,66.33,75.54,80.67,77.21,58.39,62.1,69.65,71.32,73.75,66.58,83.74,81.07,81.7,90.85,89.58,86.66,87.93,90.34,86.79,73.57,75.6,71.54,46.4,61.57,49.56,39.32,39.44,46.27,60.18,59.54,55.25,76.23,71.43,78.51,82.39,73.96,80.38,78.36,65.53,68.93,55.72,52.45,58.49,36.48,39.25,29.56,30.88,29,11.5,9.27,5.76,2.63,4.26,1,0.5,0.38,0.75,4.6,1.38,1.38,1.75,1.63,1.25,2.18,2.42,3.03,4.96,7.03,7.88,11.15,11.88,11.64,12.97,9.09,13.09,13.21,13.82,15.64,17.94,17.7,17.09,17.48,20.51,18.57,13.71,8.13
"Midtown Terrace",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.05,1.79,1.26,1.37,2.1,3.57,4.83,14.18,24.79,26.89,27.52,18.38,17.96,7.98,7.04,4.83,4.1,4.41,3.89,2.63,1.37,1.16,1.58,0.95,1.37,1.58,0.74,0.11,0,0.1,0,0,0.21,0.21,0.21,0.31,0.21,0.21,0.52,8.06,55.5,39.17,64.69,80.94,82.5,83.23,87.19,95.42,96.98,98.02,97.4,83.75,61.67,57.68,38.9,16.7,5.29,1.97,1.56,2.18,0.62,0.31,0.31,0.31,2.49,9.23,24.17,46.78,71.89,86.93,94.5,94.71,96.58,96.68,95.95,94.92,95.23,96.9,95.87,95.77,96.18,95.25,73.17,66.05,70.9,57.89,41.28,44.79,34.06,14.73,33.78,30.69,24.82,39.03,67.35,83.63,81.57,75.59,88.26,84.86,83.83,84.58,76.88,83.25,82.32,71.33,71.22,52.83,53.55,69.17,48.82,53.44,44.3,49.69,40.66,14.37,10.57,7.08,2.05,1.33,0.21,0,0,0,1.14,0.1,0.1,0.1,0.1,0.1,0.21,0.51,1.03,1.13,1.74,2.05,2.77,3.9,5.95,6.77,5.95,8.41,9.13,9.85,15.08,21.85,30.26,25.74,19.69,16.31,14.87,12.21,5.23
"Twin Peaks",56.83,33.91,10.52,9.62,10.46,6.07,11.49,13.09,13.48,7.72,8.5,8.48,5.01,5.19,3.04,1.97,1.49,1.13,1.25,1.13,0.6,1.19,3.52,3.75,2.97,4.4,4.46,3.03,6.9,5.29,4.05,4.4,3.51,6.37,3.21,0.95,0.77,1.25,1.25,0.06,0.12,0.59,0.36,0.42,0.06,0,0,0,1.24,0.77,6.91,19.08,29.08,34.41,37.4,39.79,75.76,91.26,93.31,89.05,81.54,78.97,45.66,26.73,21.2,19.28,0.99,3.75,3.75,4.14,9.86,14.59,15.76,19.84,22.96,32.88,39.3,31.71,48.44,36.77,35.99,38.52,26.46,24.1,20.68,13.66,4.17,3.42,3.04,2.47,5.12,5.12,0.95,0.38,0.19,0.19,0.19,0.19,0.38,0.75,1.13,0.75,0.75,1.51,2.82,7.91,19.77,11.4,25.05,39.44,41.12,41.12,45.79,61.31,71.21,75.7,68.6,48.6,42.43,46.3,38.7,31.85,26.3,26.3,30.19,29.81,15.19,12.96,14.07,13.15,24.26,32.78,37.18,51.1,62.27,70.33,69.05,60.81,75.64,82.42,85.9,87.36,84.62,96.77,95.33,93.54,95.87,94.97,87.79,90.13,90.84,81.33,60.86,63.91,59.07,32.08,48.21,38.35,33.51,39.78,46.77,62.9,63.62,51.08,74.91,74.73,80.29,88.71,80.11,87.63,86.2,78.85,85.84,75.63,71.68,80.29,64.52,69.53,58.78,56.63,51.43,29.57,23.66,17.03,6.99,8.78,3.23,1.61,0.72,0.36,2.73,0.9,0.9,0.9,0.9,1.08,2.67,3.03,4.1,4.63,4.28,5.35,6.42,7.13,6.77,5.18,4.83,4.83,5.37,5.19,4.83,3.04,3.04,3.93,4.82,5.18,4.29,3.58,2.85
"Merced Heights",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21,0.31,0.31,0.31,1.13,2.77,2.57,8.12,11.92,11,8.63,4.52,5.86,2.77,2.26,2.67,2.98,4,3.89,2.05,0.61,0.61,0.61,0.31,0.2,0.31,0.41,0.41,0.51,0.82,0.51,0.61,0.82,0.92,1.22,1.33,1.63,2.96,3.98,15.41,22.14,8.66,18.02,30.65,31.98,30.45,33.71,62.73,65.99,72.81,73.01,55.09,56.72,65.65,54,53.6,46.3,49.14,51.57,48.63,33.33,26.55,33.94,30.9,54.91,67.24,73.51,81.8,93.93,98.08,98.48,96.76,97.07,98.69,98.58,98.99,98.79,99.09,98.89,98.59,98.59,97.98,96.16,95.76,96.87,94.24,63.13,71.21,56.87,14.65,48.69,37.37,23.64,33.64,30.81,34.34,28.79,23.64,57.78,41.31,50.81,68.59,51.82,68.48,73.64,64.14,83.64,65.96,70.1,81.52,58.28,68.79,60.61,61.11,52.53,25.15,16.87,8.99,2.53,4.55,0.2,0,0.4,0.51,4.91,0.4,0.3,1.01,1.11,0.91,1.01,0.91,1.12,2.54,6.09,8.43,6.5,4.67,4.16,1.52,0.3,0.71,1.02,1.93,1.52,1.32,3.35,3.65,4.17,5.28,3.86,4.67,3.05
"West Portal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.79,2.71,1.92,0.9,4.51,11.5,14.77,27.28,40.7,51.41,47.69,36.08,45.32,36.19,35.17,33.6,21.53,11.82,8.33,3.72,1.91,1.58,1.58,1.58,1.24,2.03,0.34,0.34,0.56,0.79,0.79,0.56,1.13,1.69,2.03,2.03,1.91,2.93,4.39,7.66,20.16,11.15,23.87,47.97,50.45,58.78,67.34,77.14,77.7,79.05,84.8,73.31,72.41,78.3,71.48,63.98,59.28,50.67,41.5,33.33,16.78,10.96,9.96,3.02,4.03,6.1,6.88,12.54,20.42,35.96,48.83,43.17,61.71,76.03,90.23,95.56,94.56,99.34,98.23,96.24,97.57,97.9,91.82,91.6,93.04,84.75,58.9,61.1,53.81,25.77,41.34,31.47,25.33,27.85,32.46,47.7,44.85,38.82,66.89,57.79,59.32,69,58.3,72.82,67.9,47.71,54.37,37.88,36.68,51.09,32.31,39.52,36.57,42.53,39.37,22.46,18.32,15.49,9.6,12.32,3.6,1.31,1.42,1.2,4.84,0.76,0.65,0.87,0.65,0.76,1.09,1.31,1.31,1.09,1.64,2.08,3.17,4.92,5.47,5.47,6.13,12.14,14,14.44,18.49,27.24,32.71,30.53,31.4,32.82,31.51,23.09,10.72
"Forest Hill",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.85,12.19,7.64,3.62,7.95,11.96,9.59,18.66,21.24,32.27,42.99,35.88,52.47,43.71,36.39,34.54,25.98,18.6,17.78,12.74,5.55,3.91,3.08,4.11,3.8,3.19,2.47,0.92,2.36,6.55,4.94,4.84,7.96,9.38,9.78,6.65,5.85,6.65,9.48,21.17,38.41,29.52,41.77,55.02,55.22,58.73,62.25,70.58,70.88,74.8,74.8,57.03,55.42,54.45,39.36,25.87,25.77,23.08,20.88,16.88,11.09,10.89,11.29,7.19,16.88,18.53,22.99,44,52.23,60.75,65.81,63.13,73.44,81.07,81.76,84.74,82.85,95.46,93.09,92.99,96.45,94.27,91.02,91.21,96.94,95.06,80.16,85.88,78.78,46.8,56.55,40.3,28.37,31.23,36.16,41.18,40.69,32.41,54.09,47.39,51.33,59.08,48.38,67.81,72.52,61.92,73.7,51.91,44.55,65.36,33.56,37.49,29.64,38.73,40.1,25.39,21.96,14.8,4.9,4.61,0.78,0.2,0.59,0.69,1.37,1.37,1.57,2.06,2.26,1.77,0.78,0.88,2.33,3.79,4.18,3.6,2.14,1.75,3.21,3.31,3.11,3.99,3.31,3.4,3.89,4.47,6.52,7.68,7.89,8.48,7.21,4.29,1.27
