"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Silver Terrace",179800,182100,184700,186600,187700,188200,188300,189100,190600,191800,193100,195000,196300,196500,196100,196500,197500,199000,200600,202400,203500,205400,208200,210800,212500,214300,215400,216700,217800,218800,220100,222900,226800,230700,233700,235900,238600,242500,248700,255300,261600,268700,278100,287200,295500,304200,312200,318800,324600,329100,332400,336100,339400,341500,343000,344600,346200,347000,348000,350300,351400,351800,354600,359100,362800,365700,367800,369600,371700,374700,377900,379600,383200,390500,398700,405100,411900,418500,422900,425600,427500,430200,433800,437500,439700,441000,442000,444100,447600,452500,459000,466800,475600,484400,493100,504000,516100,524700,528000,528600,529900,532900,539500,547200,554400,563600,575300,584200,589000,594100,601300,610800,619400,627900,635300,640500,644100,645800,647100,649700,655400,661500,665900,666000,666500,668300,668000,665200,665300,668600,671100,674300,681600,687700,690100,694700,700400,696800,679800,658900,642000,629900,618800,603800,586100,571100,559500,547400,536100,530500,532100,537300,536700,526900,515600,508900,504900,501500,499200,498100,495900,492700,493600,496600,498400,501600,504100,502500,496800,493200,492800,492500,489700,485500,479700,476200,474700,472900,469400,467300,466200,463500,458500,454000,451800,449400,445700,442000,440400,439500,439000,439900,444600,453900,463800,472000,477600,484900,495300,505800,511300,516900,527000,540700,554900,567800,580000,589400,595900,600900,609600,618700,628100,635200,639900,639700,639000,637500,634700,633400,639500,647300,649700,652600,661300,672700,685200,700700,714800
"Cow Hollow",601400,600700,606600,618200,624500,624900,622300,623600,631100,639800,653000,662600,667000,677900,693500,704300,713600,718500,725200,734900,739400,745800,756000,770600,791100,811000,820100,830000,838400,849500,858300,868100,883500,909400,930800,940500,955000,969900,978100,993100,1027100,1060800,1096300,1136200,1170600,1198100,1216500,1241500,1276100,1304700,1327300,1363500,1390500,1396700,1398300,1403400,1409600,1409100,1412400,1418900,1418400,1414700,1419900,1429300,1448800,1475000,1491600,1505300,1531500,1560400,1579200,1581100,1583500,1609300,1643800,1655300,1664100,1683500,1699000,1711000,1716600,1715600,1719800,1724200,1721500,1726500,1728800,1724800,1708900,1704500,1719000,1730100,1708100,1708500,1739900,1765400,1753800,1723500,1702500,1690800,1680600,1677200,1676900,1656800,1665300,1700300,1726900,1751300,1799400,1830500,1832000,1833000,1853100,1869000,1864600,1853300,1840500,1816800,1798900,1797300,1803400,1810000,1821900,1827300,1840200,1852300,1860500,1885700,1926600,1934900,1916300,1915100,1928300,1941100,1965600,2001400,2003100,1977400,1963500,1952100,1935600,1924200,1919300,1918100,1922900,1937300,1945700,1942800,1921600,1918100,1937700,1982300,1985900,1956700,1918400,1873200,1821400,1785000,1752700,1725400,1713900,1704500,1702800,1704000,1715500,1729600,1739700,1737000,1732700,1722900,1716300,1714800,1724100,1729900,1715600,1688800,1678600,1690600,1698100,1694500,1694000,1688700,1668100,1652300,1650100,1646300,1637100,1629100,1623200,1622700,1635300,1642700,1657900,1699200,1749300,1768900,1785400,1817600,1856000,1882300,1901300,1921100,1945100,1960100,1954300,1964400,2002200,2043800,2076300,2109700,2129800,2151100,2186800,2227300,2274100,2339300,2399500,2434000,2471300,2523700,2552100,2553100,2558400,2568900,2570100,2590200,2636100,2708800,2776500
"Glen Park",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,329900,335200,334900,333800,337900,345400,351600,357000,361700,363100,364900,371200,377500,379000,379100,382000,385500,384100,380400,381800,387800,394200,398700,402300,406600,412900,420900,436400,460700,485800,502900,512700,526800,547700,573100,598300,618300,630100,641700,646700,640200,638300,649300,660100,662700,659900,652900,642500,637900,636700,634300,635300,640700,644100,641200,632500,622500,618300,621400,632300,638600,637900,637500,641400,646700,655500,668000,683800,695000,701900,706300,707100,709200,716400,722800,722200,720200,719900,722000,726600,736000,748200,763200,781700,800700,819100,833700,845300,850500,851300,856600,872200,893200,911700,926300,940700,954400,961700,962100,958600,961300,978600,995200,996200,989500,983300,977000,972100,967000,962600,964600,974200,981900,982400,972100,966700,965100,959200,949700,947000,951100,970000,996300,1015100,1029300,1047100,1069300,1078300,1065000,1046200,1035700,1022000,1007500,992500,984200,985200,987500,973700,959100,959900,983400,1012300,1027700,1027800,1022900,1011900,996300,985200,973500,959900,949300,941900,937400,940000,942500,946300,951600,951200,944300,942300,947800,956300,962000,962300,960300,957700,962800,969700,969300,963500,956700,944100,928900,921000,917400,911500,902500,901600,907100,911100,915100,923000,927500,927700,936100,958400,982700,1010200,1042500,1063900,1075400,1094400,1123400,1153100,1187400,1222500,1254700,1270300,1276100,1274300,1273700,1274600,1280000,1289600,1299000,1313100,1349800,1397500,1424600,1430400,1442200,1462300,1475200,1483700,1499100,1520000,1549200,1591500,1629900
"Lake",437700,445400,457400,469100,478100,478600,475600,474900,478700,483500,493000,506700,517600,519300,518800,518700,521500,526500,536300,550500,565400,580500,595700,612200,631800,657400,677700,687800,688800,687800,691800,701600,712700,723100,735900,746700,755700,766000,782900,815800,857500,893500,919500,946400,958400,955700,947800,955200,976300,1004500,1040200,1081300,1109400,1140100,1176100,1199200,1210400,1218500,1227300,1245000,1264300,1285900,1304400,1306200,1306000,1311700,1317500,1317300,1328800,1362600,1395100,1402400,1392900,1372200,1341400,1314300,1288000,1261200,1247100,1247700,1240400,1215900,1192000,1169800,1145500,1129100,1130600,1144800,1175700,1211300,1230900,1247900,1287600,1350500,1420500,1474700,1503900,1519400,1529800,1528300,1520800,1507800,1494100,1480700,1472000,1466800,1467800,1476400,1485700,1479500,1460600,1461600,1476000,1487000,1492300,1487800,1472200,1454000,1434000,1411600,1413600,1428400,1431800,1415200,1405000,1404000,1410600,1409500,1406500,1411100,1426400,1455200,1485300,1519700,1562100,1606600,1629800,1649300,1659100,1672200,1701900,1744000,1753900,1736700,1723000,1712500,1699300,1672200,1652800,1648900,1652600,1655400,1632600,1571300,1510800,1478500,1451000,1428200,1406600,1395200,1381800,1367700,1370400,1384700,1393200,1399800,1411900,1419600,1416000,1411400,1413100,1413700,1407100,1397000,1385500,1379700,1376400,1371300,1368600,1367100,1357200,1342000,1340300,1344600,1344400,1342500,1344700,1343000,1342100,1344500,1349800,1348200,1355200,1377800,1398900,1408200,1415300,1425300,1437300,1459300,1490200,1524300,1555900,1588700,1620900,1654800,1691500,1733700,1778000,1804800,1819500,1832600,1850400,1876800,1908400,1942500,1999400,2057800,2097100,2136700,2176000,2192600,2178900,2154600,2147600,2163000,2189600,2232300,2274800
"Lone Mountain",361200,380100,390400,391100,385500,382300,381200,381500,382700,388000,398800,404600,400700,395700,394800,395300,398200,401200,405700,408700,411800,415700,421200,427000,434500,441800,446800,457700,470400,474300,471500,477600,487900,499300,510600,521500,534600,548400,561500,573300,587200,606700,633200,667800,701000,725400,746000,765500,769700,763300,759000,761100,766300,776400,783000,775300,762200,755700,754800,764200,771500,763900,753100,745600,742500,741200,737000,726100,716900,716800,721700,714600,714500,735400,759200,772600,784500,789100,791000,799100,807200,806300,801800,800900,801700,799900,808200,821800,829100,828700,833700,842800,862100,882400,896400,910600,931500,952000,959900,964100,970400,983300,999100,1020600,1040200,1054300,1064800,1080600,1084800,1084600,1090400,1102600,1115900,1141600,1155700,1150800,1133100,1117700,1110300,1102500,1085800,1071100,1068000,1066700,1056700,1041700,1034300,1028300,1020700,1021300,1028400,1038300,1054800,1069800,1079100,1089000,1100500,1105600,1107400,1108400,1110500,1118300,1128700,1126600,1113400,1100700,1089700,1080100,1077400,1074300,1072600,1073700,1080700,1076900,1067600,1055400,1051700,1048200,1042700,1027000,1011100,1000800,996500,998000,997700,997500,998400,998800,1000700,1005000,998400,990000,990600,990200,985500,985900,989700,983400,971400,965500,970500,981000,988200,995800,1004800,1015100,1024400,1029900,1030500,1039900,1041200,1031600,1031800,1050600,1078100,1097400,1098100,1097600,1111800,1134700,1156500,1178100,1199900,1228400,1262700,1293500,1317100,1340900,1370500,1397900,1407500,1404800,1409200,1419000,1429100,1434100,1437400,1441700,1445500,1444100,1447000,1452600,1457100,1457700,1458400,1467900,1495600,1555200,1618400
"Oceanview",220700,215500,214200,211800,207500,203000,200900,201500,203500,204900,205400,208900,214100,218900,221300,224900,229500,234800,239300,241600,241200,241200,242700,241800,239400,237800,238500,241000,243500,244500,245400,248800,254700,260400,263100,265900,270400,277100,284100,288000,288400,291700,298700,308100,315900,319300,320800,327300,335600,342600,349800,361300,373900,381500,383800,382800,382100,382300,383800,382600,380800,378900,378400,379800,383000,386600,389700,393200,398800,407300,417700,431000,445700,462600,479500,493200,504700,515400,521600,523800,523500,522200,518700,513100,507200,501700,497300,496200,500700,509800,520600,531000,541800,555000,571500,590400,610900,627300,633300,629600,622300,619700,625300,634300,646400,659400,671000,679400,685500,692300,703300,715100,725100,724800,716100,710700,711200,709000,705400,702200,699200,699800,704600,708900,707600,704600,703300,700300,697700,702600,711200,718300,728400,728900,718800,714900,722600,727400,731100,730300,720000,702400,682600,666100,654400,646300,635100,619000,601800,595100,593600,590900,583100,572000,561700,551200,534800,517000,506400,503800,504100,502100,498800,499300,501600,504400,507500,511200,513600,516900,520200,520700,519000,517300,515000,511300,508900,506700,503600,497700,491700,487400,483100,479200,477600,475300,471100,467600,465900,465400,467300,469000,469700,473700,481300,489200,494300,502300,513800,525100,532100,541200,550900,561100,574300,592500,615400,635900,650700,660600,668100,672100,679700,689600,697300,702100,708500,716500,721400,722600,722100,719700,716700,717800,724700,732000,738100,750100,764900
"Ingleside Heights",244700,243600,239900,237300,237400,236700,236000,233700,231400,230000,230300,232700,234900,236300,239800,245100,247700,252100,259200,258900,249700,242400,240700,238100,234800,232800,234100,237400,240600,244200,248900,257800,271400,288200,300000,306000,309900,319400,329600,330000,326700,327900,332900,342300,354300,363500,369500,378200,389500,400200,402600,405600,413500,419000,418600,418200,418800,416900,414000,410900,408500,408000,411000,416900,419100,416400,411000,409700,414400,423900,436700,450600,462000,474900,489700,498400,505900,514100,519000,518900,515800,510600,502700,495000,488100,479100,472000,471100,476300,483000,491100,501600,513100,522800,534300,549500,566900,581800,592600,600000,601000,599100,602000,609300,621100,635600,650300,661800,667800,674600,689400,704400,713400,721600,728600,727500,719400,711300,706900,701600,697600,701500,708900,715200,719600,727200,735800,735000,733900,746400,761100,769900,780000,770700,740000,720900,727200,734300,737700,740900,739100,736600,735200,732200,728900,723400,712200,699400,681200,663700,649900,646900,638100,610600,575100,550400,530200,515300,506900,503000,500000,497900,497700,500400,505400,512000,520200,528000,531900,534600,537500,535800,533300,531300,525800,518300,513200,506600,499500,492500,486700,485500,487500,488100,487800,486300,483300,481700,482000,483100,486400,489100,491200,497200,509000,522200,533400,543900,554400,560500,566500,576200,586500,595000,607000,623700,645400,659800,663900,667900,675800,682800,691800,705100,719200,731000,740600,749900,760400,768200,769800,766300,761200,754500,750400,752600,759300,768300,777100
"Sunnyside",254100,252000,251800,253600,255400,257100,258200,259700,261400,262300,263900,266100,268300,271300,275300,278400,280700,281700,282000,284200,287800,290600,292100,293500,295900,298900,301500,304100,307700,311700,314600,316800,319300,320900,322800,327800,335700,342400,346600,351700,359000,367200,376300,386500,397800,410300,419800,425400,429700,433600,438400,444200,447900,451500,457600,464600,469900,472900,477000,483500,490100,494400,497100,496100,496200,498600,500000,498900,499600,502300,506500,507200,505500,508600,519700,532000,540400,543300,542900,543900,545800,545800,544500,545400,550000,555300,558300,561200,566400,573100,581900,591300,600500,610900,621700,632700,645500,655400,660300,665800,673400,681100,688200,695800,701900,711300,725000,737500,741800,744400,750400,757700,761800,766300,772100,775200,775200,773900,773900,776600,781200,783600,781800,775600,772300,776000,781900,784900,788500,792400,793800,795600,798300,800600,804900,813900,821400,822900,815900,805700,797400,792600,786900,781500,781800,784800,778400,764800,750600,737100,729200,730700,731300,727600,723900,717400,707400,698600,696700,701100,705100,704800,705000,706100,707700,708900,709600,708400,706200,704700,704600,703800,702700,702200,701400,698900,697500,696700,693000,686100,681600,678400,673400,667100,662600,661100,661700,660400,658300,656100,655300,658400,664700,669800,674400,683800,698900,716300,732200,748800,763900,777600,794700,811600,823400,835400,856500,874700,884100,889400,895200,897000,897500,901800,911000,919900,929100,943000,954200,958900,964400,972600,976500,983700,998100,1011000,1018100,1033200,1051000
"Lakeshore",271100,272000,272900,280000,289400,289800,287200,289400,291900,295000,301800,309300,315000,320600,325900,329300,331700,335400,340000,342100,341600,340800,341200,341300,342300,344500,346300,348100,351000,352000,352400,354400,358500,365100,372100,376800,381000,386100,389400,393500,401300,414500,426900,439200,454400,468500,472900,476000,485900,501800,517400,526400,527000,528600,534500,538100,538200,535400,533600,533800,527500,511300,499500,494100,493000,493700,490300,486000,488100,494700,501800,512300,525200,541900,558500,573100,583500,592900,603900,615400,621600,621200,620100,622000,628200,637800,647300,654500,661400,664500,666300,672600,683700,698200,715200,725500,726900,721100,715500,710200,708000,714400,729900,745200,756000,765300,774300,783600,794100,807900,822300,836300,845400,847100,841100,830200,820100,816600,814000,809900,804800,803500,803100,805500,813300,823000,832800,840800,844000,843200,849000,857000,862800,864900,871600,885500,899200,903600,906500,908900,903900,895100,885800,879800,881100,888500,882100,860700,831400,814000,802000,794800,801400,818400,824700,820800,820100,817200,810800,806000,809600,815100,819900,824200,825800,825300,827600,834400,840200,844500,848800,852900,856400,856100,849800,841800,837200,833800,829700,821900,807700,794700,789700,788600,788200,791600,797300,799100,796500,792700,788700,785300,782800,783000,785500,797600,817800,835300,845100,858400,873400,883500,892200,899300,909900,927100,944400,948600,948000,947300,952800,957200,957700,957800,970600,989500,1010500,1024600,1041600,1058700,1068000,1065900,1070700,1087100,1106000,1120100,1136300,1160600,1181800
"Parnassus - Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,478800,480500,479700,488800,498700,505300,511400,518800,528700,540200,550900,561500,568600,581400,602700,622600,637300,651600,659400,663800,671400,679400,687700,701400,711400,712500,711000,722100,739300,760000,781600,805600,825700,851500,876600,910200,952900,989400,1002400,1014200,1037000,1065700,1094800,1121400,1147200,1160800,1168800,1175400,1178400,1181800,1193700,1190600,1169900,1156500,1155700,1156600,1154000,1150900,1152600,1162900,1182800,1198200,1202700,1209000,1228000,1243700,1257400,1266200,1267800,1259200,1251900,1237800,1219600,1198700,1189600,1188300,1189200,1198800,1213100,1221400,1232200,1249700,1264700,1276000,1292800,1315800,1337500,1346100,1349700,1353700,1354600,1356400,1367000,1387700,1403300,1408300,1409300,1412300,1409700,1398700,1383500,1369200,1365500,1374400,1387800,1393300,1397900,1398700,1386200,1371600,1374600,1389100,1403900,1409200,1408400,1410000,1404900,1385400,1371500,1378400,1388500,1405300,1424200,1446500,1458400,1446200,1417800,1395500,1379300,1376100,1385900,1414300,1459200,1496100,1510200,1520500,1520100,1530200,1550400,1552500,1544300,1550500,1539500,1500200,1463300,1431000,1401400,1377600,1364200,1357100,1348800,1333800,1319600,1311500,1315200,1328400,1337800,1328000,1311900,1307200,1315500,1320200,1315400,1319200,1336600,1352300,1357700,1352700,1347400,1349600,1349000,1328300,1314500,1316900,1334700,1354400,1371700,1387700,1406800,1422600,1432000,1440200,1455000,1482900,1511300,1535900,1571000,1612900,1647300,1670100,1687900,1699500,1712100,1719200,1724400,1738800,1761900,1783300,1806300,1832800,1849300,1844800,1844100,1863200,1875900,1902400,1951200,1997700,2035400,2081100,2107000,2106100,2090100,2084300,2079100,2063800,2054800,2092700,2146700
"Inner Parkside",283800,286000,289800,294100,297400,299300,301200,302700,304100,307300,311300,316400,322600,328000,330100,332300,337400,342600,346900,353600,361400,369100,374300,376000,378100,384100,391100,398600,404300,409000,413500,416200,416100,416900,418900,421800,425200,428500,434000,441400,449400,456300,462200,470100,483100,496800,509600,522200,533800,547400,561700,569600,567900,567600,574800,583200,583000,579200,577100,575100,569700,562400,557000,555700,559400,566600,574200,579100,584200,591200,597800,602800,608400,616300,625400,634500,644300,652000,652600,650800,650800,650700,651000,655100,661800,665800,670700,678600,687700,691300,692100,696700,710100,727200,743400,759200,773400,783700,786100,786100,790500,799900,810700,826000,842300,857900,873900,887100,896700,904500,912600,924400,936700,945500,953000,954100,942700,926200,914500,909700,909100,907800,901600,894300,892500,894100,892700,893600,898900,904400,911000,919500,925200,936800,957400,965900,958900,962600,982200,993100,989400,985500,979300,970200,966200,961900,951000,942400,934700,917500,898800,885300,881400,882500,875500,857700,842500,833900,829600,827900,825200,824500,826000,828500,830500,834100,841800,851300,857500,860000,861100,861200,863200,864200,861200,858700,859800,859900,859900,859100,857000,853700,851000,849300,848500,845600,839700,834900,831800,829600,829000,830500,834300,843300,856000,871500,885600,895600,901900,908700,915200,924500,939700,956200,973400,989700,1006900,1024300,1044800,1062000,1077700,1088900,1097100,1100300,1100100,1100600,1106000,1109600,1110700,1112700,1121000,1131300,1140900,1158300,1183700,1203700,1219900,1244500,1268200
"Miraloma Park",280700,278200,279200,282300,284800,287300,289500,292200,295100,297500,300600,304600,309800,313900,317500,322100,327500,330500,333600,338300,344700,350900,355200,357300,359700,363500,369100,375000,379000,381300,383100,386200,390200,393900,396900,400600,406900,415100,422800,431000,442100,454100,466800,479100,492000,506300,520500,535500,551800,566500,576700,583800,588600,598500,611300,620900,624800,627500,630700,634900,636000,638100,639100,634100,624800,617800,610000,601000,593700,590800,591300,590600,589700,591000,597000,604700,614500,618500,617600,617600,619300,617200,615000,615000,614900,613900,616300,625400,637200,647500,657100,668300,682500,699500,715000,729400,745700,758700,764300,767800,772600,779400,790300,803000,815000,827000,839900,851900,859800,863900,866900,869700,872500,875500,876800,875600,873100,868900,864200,861300,860200,862100,864600,865300,865100,867400,873000,876600,872800,869200,869500,873000,883400,899000,910700,918900,921400,922300,918800,912400,908800,909200,904200,894000,883500,874600,867200,857400,848300,841700,843700,849300,852100,850200,853400,853600,843200,826100,812500,804700,803300,803100,802500,806800,816200,824500,828600,831400,835300,838700,842100,844800,843400,835700,822800,810900,806100,803600,795600,786900,784300,785500,785300,784700,785000,785800,786200,786600,787800,790400,795300,799200,801300,805400,814400,824800,837900,856700,878800,896900,906700,914300,924000,933800,947600,969900,994300,1015800,1035600,1047200,1052900,1052400,1047800,1045500,1051500,1068300,1087400,1102100,1110300,1118300,1128700,1141000,1148300,1160600,1179500,1196800,1213100,1236900,1260000
