"","1996-04-01","1996-05-01","1996-06-01","1996-07-01","1996-08-01","1996-09-01","1996-10-01","1996-11-01","1996-12-01","1997-01-01","1997-02-01","1997-03-01","1997-04-01","1997-05-01","1997-06-01","1997-07-01","1997-08-01","1997-09-01","1997-10-01","1997-11-01","1997-12-01","1998-01-01","1998-02-01","1998-03-01","1998-04-01","1998-05-01","1998-06-01","1998-07-01","1998-08-01","1998-09-01","1998-10-01","1998-11-01","1998-12-01","1999-01-01","1999-02-01","1999-03-01","1999-04-01","1999-05-01","1999-06-01","1999-07-01","1999-08-01","1999-09-01","1999-10-01","1999-11-01","1999-12-01","2000-01-01","2000-02-01","2000-03-01","2000-04-01","2000-05-01","2000-06-01","2000-07-01","2000-08-01","2000-09-01","2000-10-01","2000-11-01","2000-12-01","2001-01-01","2001-02-01","2001-03-01","2001-04-01","2001-05-01","2001-06-01","2001-07-01","2001-08-01","2001-09-01","2001-10-01","2001-11-01","2001-12-01","2002-01-01","2002-02-01","2002-03-01","2002-04-01","2002-05-01","2002-06-01","2002-07-01","2002-08-01","2002-09-01","2002-10-01","2002-11-01","2002-12-01","2003-01-01","2003-02-01","2003-03-01","2003-04-01","2003-05-01","2003-06-01","2003-07-01","2003-08-01","2003-09-01","2003-10-01","2003-11-01","2003-12-01","2004-01-01","2004-02-01","2004-03-01","2004-04-01","2004-05-01","2004-06-01","2004-07-01","2004-08-01","2004-09-01","2004-10-01","2004-11-01","2004-12-01","2005-01-01","2005-02-01","2005-03-01","2005-04-01","2005-05-01","2005-06-01","2005-07-01","2005-08-01","2005-09-01","2005-10-01","2005-11-01","2005-12-01","2006-01-01","2006-02-01","2006-03-01","2006-04-01","2006-05-01","2006-06-01","2006-07-01","2006-08-01","2006-09-01","2006-10-01","2006-11-01","2006-12-01","2007-01-01","2007-02-01","2007-03-01","2007-04-01","2007-05-01","2007-06-01","2007-07-01","2007-08-01","2007-09-01","2007-10-01","2007-11-01","2007-12-01","2008-01-01","2008-02-01","2008-03-01","2008-04-01","2008-05-01","2008-06-01","2008-07-01","2008-08-01","2008-09-01","2008-10-01","2008-11-01","2008-12-01","2009-01-01","2009-02-01","2009-03-01","2009-04-01","2009-05-01","2009-06-01","2009-07-01","2009-08-01","2009-09-01","2009-10-01","2009-11-01","2009-12-01","2010-01-01","2010-02-01","2010-03-01","2010-04-01","2010-05-01","2010-06-01","2010-07-01","2010-08-01","2010-09-01","2010-10-01","2010-11-01","2010-12-01","2011-01-01","2011-02-01","2011-03-01","2011-04-01","2011-05-01","2011-06-01","2011-07-01","2011-08-01","2011-09-01","2011-10-01","2011-11-01","2011-12-01","2012-01-01","2012-02-01","2012-03-01","2012-04-01","2012-05-01","2012-06-01","2012-07-01","2012-08-01","2012-09-01","2012-10-01","2012-11-01","2012-12-01","2013-01-01","2013-02-01","2013-03-01","2013-04-01","2013-05-01","2013-06-01","2013-07-01","2013-08-01","2013-09-01","2013-10-01","2013-11-01","2013-12-01","2014-01-01","2014-02-01","2014-03-01","2014-04-01","2014-05-01","2014-06-01","2014-07-01","2014-08-01","2014-09-01","2014-10-01","2014-11-01","2014-12-01","2015-01-01","2015-02-01","2015-03-01","2015-04-01"
"Lakeshore",247600,252800,257100,265200,272300,272600,271700,274400,276900,279200,284300,291700,297800,302700,308900,313400,314900,318100,321800,321000,318200,318600,319800,320400,321300,320700,318400,319200,324500,330300,335300,338500,342200,348700,355100,355500,355000,357300,360000,362800,368400,376900,388000,401600,417600,431500,438300,444700,456000,471400,484700,489700,486300,488000,496200,501100,500000,496800,498900,501000,490000,471400,460800,455000,451200,446100,436400,432200,434300,437700,443400,462200,481600,495000,503800,515600,527100,542600,557600,567000,567600,562400,554200,541300,540700,559000,579200,592600,606500,610300,609900,615300,627100,643300,658800,667400,670300,665400,659500,657500,657800,662500,675600,693500,709500,720600,732400,746300,754000,757700,765900,762900,751300,737200,722800,704500,695800,695800,693200,686400,690200,706400,715700,725600,740500,758700,773700,784500,789000,795300,807700,815600,816500,811000,812100,826200,845100,853600,855100,851800,838500,824300,813800,811700,809800,803900,790500,773100,753100,744100,742400,744600,752300,757200,753000,749400,750400,748600,743600,741800,746300,746700,740600,735200,736800,741300,748900,754300,755000,755900,759100,758400,755100,755100,758000,761400,762700,761900,758000,749000,737600,729900,726200,724500,721600,718100,715900,718300,720300,718900,715000,711200,709500,708300,710100,718000,730000,741800,756200,769500,774500,781500,796000,812800,827600,843300,860700,875700,885900,891200,893900,892600,893700,898000,903500,912500,926800,942300,956600,964100,967600,975800,987800,999400,1008900,1015800,1030000,1053000,1071400
"Parnassus - Ashbury",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,366300,372600,374100,375900,379500,388900,397400,403100,407700,416400,424400,431300,435700,436800,436900,438200,434700,430000,436400,450600,461500,466600,468300,475900,482900,481800,479600,485200,495100,509200,523100,531300,537200,546100,565100,587200,608500,626000,639200,658200,688200,711900,717000,720500,735700,751900,752700,747800,746400,752500,758300,755900,740600,725500,721300,726600,728700,726600,732200,743000,749400,742600,738800,740000,746100,762000,792700,816500,829300,834200,830500,823900,836400,851900,857000,861600,870600,861600,842200,830700,837500,858200,878300,888400,897400,906900,922700,948500,982100,1007200,1021600,1022700,1009300,991500,987100,998800,998100,996000,992300,981800,964900,960700,957500,959500,969200,976600,980000,978800,969100,969700,986200,993700,990900,994000,994100,987900,978400,962500,945900,941100,945700,943900,934500,924900,912800,901900,900000,908300,917800,930800,942000,960600,977500,983100,979300,981300,982600,992200,1009400,1016000,1011300,1017400,1013800,982700,952300,936000,916400,896600,885000,869600,848800,833000,827900,829600,837100,845300,851000,852200,852800,856900,860700,856000,848500,845300,841500,832600,828600,827700,825000,823100,824400,824600,827600,832200,836400,843000,854400,866200,873900,881600,896500,914500,937600,960900,980800,998200,1025600,1055100,1079500,1092300,1105700,1122300,1137600,1140200,1143400,1157000,1176100,1185400,1195000,1198500,1188400,1169900,1159500,1162800,1177700,1200400,1228200,1251100,1271100,1294600,1306800,1306600,1309400,1313700,1317900,1324200,1333400,1357400,1387100
"Yerba Buena",287400,293400,290600,286900,289500,294000,298500,303800,309500,312200,315200,320300,326700,331500,333100,334300,336200,340100,342900,347600,353900,362900,372300,381900,384700,383000,385500,391300,394400,396200,395600,395600,400700,409400,412900,415300,416700,422300,431800,446500,460900,474200,491200,513500,532600,546300,562700,577100,594500,617500,646000,672900,693900,705700,719500,741600,760600,761000,756300,756500,757100,754300,754700,747500,738500,727300,718100,690900,654500,635400,632700,624400,612100,608500,611100,618700,623000,619500,613300,607500,603600,603400,608200,608900,606500,603800,603200,602900,606700,620800,632600,642300,652900,664400,670900,682700,695800,700400,694900,692500,690600,690400,694400,704700,718900,733600,745400,763100,778000,786900,797300,809400,812400,811900,813900,819200,824200,826300,822800,817800,823000,832800,836900,835900,843000,850400,851100,847600,850600,858600,869200,872500,872200,875400,879300,881300,891300,900600,899000,891000,890200,893600,901000,902300,898600,896200,897000,887700,877200,868700,865900,871700,864600,834800,803500,787800,774200,756500,738200,728900,725000,729900,741100,748800,753500,762000,768100,769900,773200,779600,783100,785000,783600,779400,777300,780700,790200,801400,808000,813000,823100,833900,842000,849600,858500,867600,872800,877100,884400,894100,903200,913600,924700,937900,952200,960100,953300,948600,954300,962100,961900,969000,983700,998600,1004900,1008300,1017200,1037700,1058500,1075800,1093000,1105000,1110900,1126200,1158400,1186200,1204900,1221500,1248400,1276300,1296000,1302900,1302900,1299000,1300000,1302200,1288600,1279500,1281300
"Inner Parkside",267800,269300,270000,270500,271200,272800,273800,274900,276600,279300,283000,288200,293600,298300,302100,306600,312600,318000,323000,329600,337100,344100,350300,353100,353600,355400,361100,368800,373200,373100,373800,376300,377900,378600,380900,385400,389400,390400,392300,397600,405300,413700,422600,433200,446700,459700,470400,479500,492100,507800,520700,526200,527600,527200,528100,530500,532700,532400,531600,530600,527500,522600,522200,525700,531300,541300,550900,552100,550400,553200,556100,558300,562400,573200,585000,593400,599800,607700,611600,612800,612800,612600,612000,611400,611700,610600,609300,612600,618800,620400,621100,629800,645500,660700,675000,690500,705500,718800,728100,733100,736900,743900,755100,769800,783900,796100,808600,822000,833500,840400,843200,847000,852600,857900,862600,859200,846700,836300,834200,833900,832000,828100,824400,818600,813500,810100,808100,808000,809300,810600,811500,814300,819500,829000,838100,845100,846700,848600,851300,854900,853800,851600,849700,850600,852500,851500,845100,840800,841500,838600,829900,819600,814800,811900,802400,785800,770600,758200,754600,755600,756200,754500,754500,754300,756600,760300,766700,773400,776000,776000,774500,769200,759600,754800,753400,751400,751100,750600,742500,730300,723500,721200,718800,715000,713700,714500,718800,727400,737000,743500,750700,759100,766800,774200,787700,808900,830300,844400,851100,853600,852800,857100,867800,877300,885300,896100,905400,910500,917200,923600,930300,937700,943700,946400,950200,954000,960500,970600,979600,983200,987700,993500,999500,1006900,1015800,1024600,1037400,1058800,1080300
"Miraloma Park",265100,267000,270200,274300,276600,277400,277900,279300,280700,282000,284600,288100,291800,295400,299100,303100,307100,310700,314000,317900,323400,329500,334000,336600,338200,339800,342000,344300,347400,351400,355100,359500,365500,370800,373300,375500,379900,387100,396000,405400,416100,427000,436300,445000,455000,466800,482800,498200,509300,519700,532300,542400,548600,554800,562100,569400,574900,579100,582300,585900,587000,585200,580100,571800,563500,557300,551500,544900,540300,538600,538700,540300,545800,552800,559300,566000,573300,577900,579800,580300,577900,574600,571700,568300,564200,560900,560000,566300,578700,591000,600900,612200,625500,635800,644000,654600,668700,681700,689100,692900,695300,701400,714600,730400,745700,762700,780300,796200,806600,811200,817400,826800,832800,834900,837800,837100,830000,822500,817500,809400,802600,800000,798500,795000,792600,790300,788400,788000,791900,799200,807600,817100,829600,843600,855400,862200,865000,867000,865700,859900,851200,844300,837400,830700,822800,813300,800300,787200,778300,772300,765800,761900,759300,751400,741300,734000,728900,722100,717900,719300,722800,723800,725900,729600,734800,741600,749700,756000,758400,760300,763100,761900,755500,748500,741100,735400,732800,728700,718300,706600,700300,699400,699100,697200,694000,691900,692100,693800,696400,701600,707100,710700,717400,728400,736600,743500,755500,769900,782500,793600,800500,805500,817100,830900,841600,857900,883800,909100,926200,939800,954300,966900,976100,984500,994200,1000300,999600,994500,991600,987900,990600,998200,1002400,1002400,1006200,1013100,1023800,1041700,1059500
"Financial District",410900,417700,422400,426800,432200,438700,448400,457300,461000,461200,463100,468700,475700,483700,493700,506100,519500,530800,529100,526400,532400,543600,545100,539900,532600,535900,545800,554800,565700,580800,593700,602000,609000,615300,628100,640000,638200,630400,631300,632500,627900,636300,656900,671400,682600,693900,708800,731100,760900,784900,809900,849200,892300,911000,915200,923100,931300,943500,961600,981000,1000900,1017500,1021800,999500,959500,925900,930800,954100,978600,993600,990700,957300,934400,919200,898200,888200,903300,918500,909900,885900,862200,854600,855100,861400,867500,874800,896700,926100,938400,927900,912200,921800,952900,968900,970700,984500,998800,1004900,1009300,1015600,1014900,1009700,1010500,1007300,998300,1003900,1033400,1066000,1079000,1084300,1074400,1046900,1026600,1025700,1033000,1053500,1075400,1084300,1083700,1080200,1079200,1097600,1126200,1148600,1167500,1192200,1213900,1223100,1234300,1250500,1259900,1285500,1324300,1335400,1318900,1337400,1394300,1483700,1552900,1566000,1543400,1537900,1539100,1516700,1493800,1485500,1483700,1470500,1452800,1428200,1419600,1420900,1396000,1343500,1304300,1278600,1252500,1231900,1218400,1204500,1198000,1185100,1168700,1170800,1198400,1221400,1224400,1221900,1226900,1233200,1251400,1262800,1248700,1231200,1217900,1192900,1165800,1146200,1126200,1110400,1103000,1105700,1096300,1073500,1051200,1036000,1030100,1035100,1044100,1061900,1094800,1125200,1145300,1157900,1190400,1235800,1278000,1312200,1344300,1370100,1399500,1428500,1450500,1471500,1502400,1543400,1578000,1601100,1609700,1599800,1582300,1572300,1581800,1599500,1611700,1607000,1602900,1605000,1623300,1651700,1679700,1675600,1658800,1655900,1660900,1676900,1708300,1746800,1776300
"Corona Heights",332000,328200,325800,323000,321100,323300,329200,335600,339700,342600,343000,344200,346900,349000,352700,360000,365200,367600,370000,376800,386500,393200,394900,397000,401200,406500,411200,415400,420000,426100,432600,435000,436200,443300,451400,453000,450200,450800,459200,472600,485600,495900,504100,516700,538400,558000,577800,602900,628400,646100,663300,677900,687300,693500,701200,709600,712400,709100,710600,715500,712700,707800,706400,703300,696200,691300,689400,687100,682600,684900,686100,682800,688800,704800,714900,722000,738700,752400,749900,739500,733700,730400,726800,725900,730000,737200,741100,735600,728300,728800,737600,749400,764100,778900,792900,804900,812800,816400,819900,829500,845900,863300,878200,892300,902600,916700,934900,949300,960000,968900,977200,988400,995100,995600,999900,997700,986100,974400,961400,954100,956900,959800,958400,964600,972700,972200,969200,973200,978800,982900,993800,1008900,1021500,1028700,1026400,1017000,1007200,1003100,997700,991500,991600,999000,1000300,995400,991900,993000,993400,986000,981400,983700,984400,988800,988700,968100,941300,921300,895700,868700,856200,855700,847900,833600,826800,825300,824800,828000,832800,834300,833600,833300,830400,823600,818000,814300,810400,807300,805600,803400,802200,797600,792100,792900,802100,812100,819700,825200,831700,839900,849900,861000,873700,887900,903900,918200,929900,939400,954000,979600,1001400,1009400,1014600,1023600,1030700,1038200,1052100,1066500,1081200,1095200,1109500,1122800,1135500,1143200,1150700,1165500,1177800,1186400,1200700,1221400,1236900,1245300,1247300,1245500,1248300,1257100,1267400,1277400,1296700,1325400,1349500
"Midtown Terrace",252500,254900,256900,258200,259300,260000,260200,261400,263300,266100,269200,272200,274200,276700,280000,283800,287200,289700,291600,294600,298700,302800,306700,309400,311200,313600,315100,315300,315900,318000,318800,320100,322800,325400,326400,328800,332900,336200,341600,351700,365000,377600,389300,400000,413600,428800,441800,451800,460400,469400,477700,483000,485400,492400,504500,514000,520400,527000,532200,536100,541600,546200,549800,548800,544300,541500,540200,536700,533000,530500,529700,531100,535400,541200,547800,555400,562500,565700,568100,572300,575400,577200,579800,582400,583700,586100,590100,595700,602300,606000,607800,611000,616200,623100,634700,648500,660800,669200,674500,679000,685800,696800,710600,727000,742700,757000,770400,784400,790900,793000,794500,802400,811300,817400,817400,813500,804700,797800,793100,787100,782400,780100,774400,766900,764700,766900,770200,775300,783500,794100,804000,812400,822600,836800,852800,865800,869800,867600,861200,850600,836500,821600,803700,783200,768200,760600,752400,743800,737300,731100,728000,727400,720400,709100,700900,696600,692000,685300,683300,679800,672800,667500,669500,673200,678800,683700,690500,695900,696300,692100,686600,680700,676600,671800,662300,653600,654900,658700,652800,640100,630800,627100,623300,618900,617700,619000,619800,620800,623300,629900,639100,649000,662000,676600,690600,705500,720000,731700,740700,750600,763400,773200,783600,798500,809600,811000,816400,829900,844800,862200,882200,894600,897400,900000,901400,908800,925900,947100,963500,974400,979200,977600,976900,986300,998600,1007200,1021000,1042800,1061400
"Twin Peaks",272100,275100,276300,280600,286300,290800,293300,294700,294600,297100,302100,305700,306400,309600,316000,320400,320800,322100,325900,330300,335100,340200,345700,351500,354500,356900,361000,364000,365400,367500,368900,369900,371900,376200,383200,391100,399000,405600,412400,420100,428900,435700,449200,470000,490500,506500,520600,528800,537300,548900,551900,549900,557000,570600,572200,567500,568600,571400,573200,577100,577300,576400,581400,585500,584300,582000,581800,578900,573400,571900,570500,567100,565100,563100,564500,580000,601400,618100,627300,631700,632300,629800,624900,622000,626600,633200,636300,631600,624900,619300,619600,630700,646400,656900,669800,687500,700000,709500,722100,730800,733700,738800,748600,754600,759300,767800,776900,786700,794200,798600,798600,798400,796500,792300,789600,790400,794600,800900,802100,793800,790100,792200,793400,796200,802500,807100,809700,805300,797400,795000,799000,806900,817300,825800,833200,840100,843600,847600,849000,846100,842600,839700,835900,830400,826500,820500,807300,789300,775700,767800,762600,762700,759500,748200,739400,738000,730300,717600,710900,710800,712000,712600,711000,713100,716100,717500,719700,721800,717800,718200,722300,722200,717200,712400,713200,713400,710100,707300,696100,675200,660000,651800,644100,640200,641500,644700,646600,650200,656200,662800,671200,681600,694600,710200,727600,744600,756800,763300,771300,783500,797300,809000,819300,828400,833200,837200,842900,849400,858900,867400,870400,873100,878900,888100,900100,923200,955100,977300,994700,1015900,1040600,1060200,1067900,1061300,1062700,1071800,1089200,1108500,1123500
"Merced Heights",216500,215500,212900,212400,211500,209200,206600,205200,204000,203900,206300,210800,213900,217200,221500,226400,229900,234700,240000,241100,237300,234800,233600,230600,227000,224000,223700,225900,228700,230900,233300,238800,249900,264300,276600,284000,288400,295500,302800,301800,298500,301800,309100,316800,325600,335500,342900,348000,355100,364800,370400,374800,377800,375200,371500,373600,379700,382300,381700,379600,377400,376500,379600,385700,389700,391400,392100,394600,397800,401300,407400,419900,434900,444000,448600,456400,472600,487400,493900,492300,484300,474700,468400,462100,455700,452600,453200,455800,461200,466400,473200,485100,499700,509700,520200,537900,560600,577400,588800,593100,589700,587700,593900,603700,621600,642900,658700,667200,673700,681300,690300,697900,705500,713400,716900,708100,687900,674200,665300,653100,639300,641700,651000,658200,657900,662100,667800,670600,672600,679800,694900,710100,723000,717500,699200,687100,691800,697300,699300,689900,673900,665800,660500,650800,639200,628300,618800,611500,599900,586600,576400,579800,585400,577300,558800,544100,532500,524000,517100,512000,508900,507200,505100,504400,505300,507900,510800,514000,513800,512200,513400,515800,516600,516100,516700,519600,523100,520900,516000,510500,506300,505900,508000,508500,508900,506600,501400,498600,499500,500700,505700,514000,521900,530500,541700,551300,559100,569400,581400,589700,594400,600100,602900,600000,600300,606700,616500,627300,635800,638300,637000,636700,643400,653400,663000,677100,696800,713300,721000,720700,719000,719000,721400,721300,721600,724400,733200,747100,760800
"West Portal",292500,299600,308400,315300,318800,319200,320300,323500,326500,329100,333600,338200,339800,338300,337000,339400,344700,351200,357200,361500,365500,373500,379800,382500,383800,387700,394100,401900,406600,408200,410100,413700,420200,425800,427700,429300,436600,447500,456200,459200,464000,476900,491100,503400,517000,529700,542100,554500,565000,572400,580000,584900,587900,590100,597600,608600,615000,616900,626300,639900,643400,640800,639300,636600,634200,632300,623600,612400,608100,607800,604900,600100,598800,602100,608200,617400,627500,635900,642300,647700,651200,653000,650600,647100,645600,647100,653300,666300,680700,687400,692100,700000,708700,717500,734100,756000,775300,787900,797700,805200,805400,809800,822900,838500,852200,867700,880100,894300,916200,931300,929200,927000,932100,938200,946900,949700,937600,925200,921100,917400,912700,911000,907000,901200,900100,902000,899100,896600,900300,905200,910100,912500,911900,914300,926700,933100,933400,931400,924800,912600,907000,906900,902300,894800,890800,892100,890400,890200,891900,892000,893100,903400,908900,902400,890400,880800,867700,850100,834100,823500,812800,807100,803000,795400,792500,799200,808000,814600,819000,819500,818600,813300,810000,809600,809100,809800,816700,815300,805300,793100,788700,795500,807300,812600,813600,808900,803500,804000,807900,811200,812500,807100,804200,810100,822200,840800,867800,890900,914100,939000,958700,971700,985500,1003100,1025600,1045000,1056500,1065500,1075900,1091500,1100500,1093000,1078900,1079600,1089300,1099300,1099000,1094800,1093600,1095000,1084500,1070300,1066900,1067000,1058500,1057300,1075600,1105300,1130500
"Forest Hill",296100,307100,310800,309900,309800,311300,312300,313800,315600,320200,327000,334300,341100,346500,351100,356800,365600,374900,380200,383200,388100,397000,404800,406500,405700,406700,407300,406500,406600,405300,404800,406700,411200,414300,420200,428300,434500,437500,446900,459600,467400,472700,484500,502200,519500,532600,541500,549800,559900,575400,592400,605800,618400,633700,642800,639000,628300,622100,623500,628500,630500,626800,619600,613200,610300,610700,612600,616400,623400,627000,626300,623500,618200,614800,622400,640400,658200,669600,678000,686500,691500,691800,688900,687400,686500,682000,674600,671400,671000,669000,667200,670100,680100,698100,720400,741500,759000,776300,792500,801900,807000,816700,828500,841700,856600,872900,887200,899000,911200,927500,938200,940400,940900,944300,948300,941900,919300,897200,889000,884500,879800,877300,873400,867800,863800,859800,852400,848200,853400,861500,861800,866200,879600,887300,888200,893400,899200,902200,901000,896500,893000,893700,892400,887600,880000,871200,863300,858200,856000,850600,854100,866000,878500,876000,858500,833800,817100,807300,803300,798000,790500,785100,785900,789000,789600,790300,794800,797500,794400,791400,789600,788000,785400,785500,786600,786000,783400,781600,783800,785800,786900,790000,793800,794000,793300,787000,773700,763500,758700,755500,753500,754000,758800,769200,779300,793600,817500,843100,863200,882900,897900,911700,933100,952300,958800,968300,991300,1009600,1017500,1029800,1045600,1053500,1056200,1058700,1060900,1073400,1099500,1124500,1136700,1137400,1136000,1134800,1130900,1120800,1119200,1133700,1157600,1186400,1213500
"Golden Gate Heights",270800,272100,272100,273300,276100,280400,283700,285000,287100,291700,296900,301400,304800,307800,311000,315000,316700,315900,317600,324000,329200,331700,334500,335600,336700,345200,359800,372400,380800,385500,388900,392500,394900,397400,401700,406500,411100,414900,419100,423900,429100,433300,439300,446000,455600,468800,484300,497100,506900,514800,518900,521100,526300,536600,550000,560000,563800,563300,562100,562400,563600,564100,567100,571500,575400,580100,581200,580500,582000,581000,578500,580300,583700,588000,595400,605500,615300,621300,619100,614600,613500,614600,614400,613000,611200,605100,597600,593000,595000,599900,605600,614300,628400,642600,653900,664900,675200,688700,703200,713700,716900,722300,736300,753500,766100,779000,793900,808900,822100,828000,826000,827700,830900,829900,828800,827300,820500,814300,812000,809400,808200,810200,811100,808900,807100,802400,793500,782500,776400,777100,782900,789400,801600,819100,834600,844200,847400,848800,848900,849100,846500,845000,841800,837400,830300,817800,803900,792400,786400,784000,786800,790700,788800,775400,758600,747500,739400,730200,720100,713600,714300,717800,720500,724300,732700,741500,749200,753100,752100,753300,761700,769500,768600,767000,765600,762700,761700,764200,759000,745500,738700,743700,746600,742000,736500,731000,725600,724400,725200,724800,726100,728300,730800,736800,747700,758600,770800,783800,793900,799600,802700,809900,823600,839100,850000,858400,871200,887800,903400,921500,942900,959900,976000,992000,1002300,1006800,1011000,1013100,1014000,1016900,1024600,1027800,1027200,1029500,1034900,1039900,1053600,1083200,1114300
"Westwood Highlands",266300,266200,267600,269500,270500,271500,272500,274100,275400,276300,277500,281100,286100,291300,296600,302800,309400,313700,315600,319800,327000,331500,333600,336700,339500,340400,339800,339900,341800,343400,344400,346500,348800,351000,353700,355700,358400,365900,375300,385900,397600,409300,416400,422900,432800,446100,459500,474800,489100,496600,500000,506300,512300,518600,531300,549000,567300,578400,581300,581400,581100,577400,576700,574800,570800,567400,564500,555800,543400,536200,536100,535800,539900,550200,560200,566900,575500,580700,582100,582300,583200,582400,582200,581400,580700,583200,587100,588900,592300,599400,608600,617400,624500,633200,644500,659600,676500,689200,694400,697800,696600,694300,697900,708700,722700,738200,755000,769300,773400,770700,773700,785300,800200,812900,819400,821400,822000,821600,820500,817100,812600,808200,802300,792100,787100,790100,797800,802100,803600,803700,805800,809900,816600,827900,844600,860500,866700,864500,857300,845300,831800,822400,813100,802000,792800,786500,777700,767500,756800,748400,743400,745600,748200,747500,742100,736400,732100,731200,729700,730400,733200,732900,725400,719600,717000,717100,720400,725000,727400,730200,734000,734700,731000,725400,722000,718400,714000,706500,696000,687300,682300,673300,661500,650600,648200,654900,663700,670400,677500,681700,684600,689100,696300,699800,702800,714100,727500,737600,754400,775600,791900,807500,821000,831200,842700,860500,878500,887500,889100,895000,897400,896200,905000,923600,936000,947300,957600,967600,981000,996000,1010300,1019800,1022600,1023500,1026100,1034100,1052300,1070800,1082800
"Westwood Park",252900,256800,259600,261600,263500,265400,267000,269400,271000,272000,274100,276700,277600,277800,278100,279300,281900,286700,291400,295500,298700,305000,312800,319200,324200,329600,332900,334400,335600,339000,345100,353800,363500,370600,372300,372300,373000,377000,383300,390800,401300,412300,418700,426200,440400,459900,477000,491300,504600,519800,534600,549000,558700,561700,565500,565500,563100,560200,560500,561100,562700,556100,547600,539700,534000,530800,529800,526700,525900,529200,533900,535000,535000,539300,548900,563900,576700,583000,586400,590800,590800,588300,587600,587900,586000,586600,591800,594400,598100,607100,616500,624700,633900,640500,644900,655400,675200,691900,696300,697700,703200,710600,721200,734700,749800,767700,787900,804400,809800,813300,822500,835400,843200,846300,845700,843800,838900,832400,826600,824300,824400,822000,816700,811700,810000,809500,809500,810700,811400,812300,812600,815700,819700,823800,827000,826500,818500,809800,800100,790400,790700,801400,807800,802200,791300,783100,776400,771500,769100,768300,770500,773000,761800,737600,716900,702400,694500,693500,697000,696900,695900,691000,686200,684400,685700,687800,692500,697400,701000,702100,697600,694400,694400,693800,689000,680000,670600,664200,656600,648600,643600,640700,638500,632100,623300,622700,629600,636800,646900,659700,669600,677900,683400,679200,669100,667400,673100,681200,693100,706600,715300,721600,731600,742900,762400,793900,833200,871500,911100,941100,958100,972700,989300,1001700,1011600,1020500,1024400,1029700,1039800,1047000,1050100,1053700,1056100,1060200,1065300,1071000,1080400,1097500,1112900
"Mount Davidson Manor",258700,261700,263800,265200,268500,272100,274000,275600,277200,276800,274100,271500,271700,271500,266900,262900,262200,263700,266300,270500,274600,279800,286200,294600,304000,312700,320100,326400,333000,338700,342900,347100,353400,360800,369700,375600,374900,376000,387400,399500,402700,407300,414500,420900,433000,455400,476200,492200,498700,501100,505600,510000,510000,510000,517300,524300,527000,521500,519800,522500,530200,536000,542700,548300,551900,553900,558400,563600,566200,570000,574600,571700,568900,575900,585000,590000,597600,603900,602900,602800,603500,602000,597400,594100,591400,593000,595300,600000,608900,617700,621200,623900,629700,639100,649500,666700,691900,709200,711700,717200,730700,743100,757000,772300,784600,795100,807100,817300,818400,813300,815500,825000,825100,821300,820200,818300,812200,807800,805500,804300,802900,803100,800700,793600,789700,789400,788000,788800,796500,804300,808500,811100,814800,817900,822500,827600,829900,829800,825500,811800,801200,800700,802600,799500,797500,794900,786300,772700,762100,758600,763700,773900,768300,743000,716500,701500,696100,694300,693000,693000,697000,700100,702500,708200,717600,727200,735400,740800,741700,741000,736900,730200,723200,715800,704800,688800,676200,672200,664600,645600,626900,621400,625000,629200,629800,632500,634900,637800,646100,656300,665300,673600,685600,691700,691600,689800,691200,690700,697200,710100,716200,715700,729300,754900,769800,782600,814100,848900,870900,884900,892800,891200,897600,917400,931900,939200,950600,958800,959400,963800,972300,979400,986100,998700,1011900,1021000,1033300,1052500,1068800
"Little Hollywood",169300,174100,178200,180500,183200,185300,186100,186300,187100,187500,186900,185800,185600,186100,187300,188500,188300,187600,187400,188300,189700,192900,197200,200600,201500,201100,200000,198900,198500,200900,205300,209200,212800,216900,220200,222300,225100,229100,234900,242200,249600,255700,261900,267900,270800,273000,278600,285100,287800,287800,289200,291300,291800,290100,288200,287900,289100,289800,293600,300100,304500,305600,308000,313400,321500,329100,335300,341600,349400,355300,356900,359400,366900,378500,389600,396500,396400,394200,391900,391600,392900,394400,391400,386900,385600,387500,390900,394600,398300,403900,413400,423600,432300,441200,453800,472500,490500,498900,494500,493000,501600,514700,525200,537400,550300,564200,579300,586900,584600,586600,599000,611900,620100,627800,634500,638800,639400,633000,619800,609500,608400,613200,614600,607600,607000,615000,618600,607700,596400,595700,606300,618100,630300,640900,648700,653300,649900,635700,617900,604300,588700,566800,546500,532200,518400,502100,488600,479300,468700,457900,452400,449200,451100,463900,474200,474300,471500,469300,465000,459700,452500,446300,443400,446100,449100,450100,450900,450800,444100,436400,435200,441200,446300,446100,446800,453200,459200,459900,457600,451300,443500,436400,432800,430900,435000,442300,447400,444800,438000,430300,426400,428800,438000,447600,453200,457600,464000,470500,474600,477700,485300,495600,504400,514700,528100,541600,552500,562700,571800,581600,590200,597400,599100,599400,603300,609700,619800,631600,640400,642700,642300,643400,647600,657300,673200,685500,686700,690300,696500
